6.944444444444444198e-01 7.083333333333332593e-01 8.958333333333333703e-01 8.235294117647059542e-01 6.838235294117647189e-01
6.875000000000000000e-01 8.611111111111111605e-01 9.097222222222222099e-01 7.516339869281045694e-01 7.352941176470587648e-01
6.666666666666667407e-01 7.569444444444444198e-01 9.097222222222222099e-01 6.209150326797385766e-01 7.132352941176470784e-01
7.500000000000000000e-01 8.958333333333332593e-01 7.500000000000000000e-01 6.209150326797385766e-01 7.941176470588234837e-01
6.805555555555555802e-01 7.291666666666666297e-01 6.875000000000000000e-01 8.431372549019607865e-01 8.529411764705882026e-01
5.972222222222222099e-01 8.263888888888888395e-01 8.472222222222222099e-01 6.862745098039215730e-01 8.382352941176470784e-01
8.402777777777777901e-01 6.736111111111111605e-01 7.222222222222222099e-01 7.581699346405228468e-01 8.382352941176470784e-01
9.027777777777777901e-01 7.291666666666666297e-01 8.402777777777777901e-01 6.013071895424837443e-01 7.352941176470588758e-01
7.083333333333333703e-01 7.222222222222220989e-01 7.222222222222223209e-01 8.562091503267974524e-01 8.014705882352941568e-01
8.194444444444444198e-01 8.402777777777777901e-01 6.458333333333333703e-01 7.908496732026143450e-01 7.205882352941176405e-01
7.638888888888888395e-01 7.569444444444444198e-01 7.291666666666666297e-01 8.366013071895425091e-01 7.647058823529411242e-01
8.819444444444444198e-01 8.055555555555555802e-01 7.569444444444444198e-01 7.516339869281045694e-01 8.014705882352941568e-01
7.986111111111110494e-01 7.152777777777777901e-01 7.291666666666667407e-01 7.124183006535947937e-01 8.676470588235294379e-01
7.152777777777777901e-01 7.916666666666667407e-01 7.500000000000000000e-01 7.581699346405228468e-01 8.455882352941176405e-01
7.152777777777777901e-01 7.916666666666666297e-01 8.472222222222223209e-01 7.647058823529411242e-01 7.279411764705882026e-01
7.013888888888888395e-01 9.236111111111111605e-01 7.083333333333333703e-01 8.104575163398692883e-01 7.867647058823530326e-01
6.666666666666667407e-01 9.166666666666667407e-01 8.680555555555555802e-01 7.973856209150327334e-01 7.720588235294117974e-01
8.263888888888888395e-01 7.638888888888888395e-01 6.527777777777779011e-01 7.385620915032680145e-01 7.941176470588235947e-01
8.819444444444444198e-01 6.041666666666666297e-01 7.916666666666667407e-01 5.294117647058823595e-01 8.676470588235294379e-01
