5.426356589147286746e-02 5.426356589147286746e-02 5.426356589147286746e-02 5.426356589147286746e-02 5.426356589147286746e-02
5.426356589147286746e-02 5.426356589147286746e-02 5.426356589147286746e-02 5.426356589147286746e-02 5.426356589147286746e-02
6.201550387596899139e-02 5.426356589147286746e-02 5.426356589147286746e-02 5.426356589147286746e-02 5.426356589147286746e-02
6.201550387596899139e-02 6.201550387596899139e-02 6.201550387596899139e-02 6.201550387596899139e-02 6.976744186046511531e-02
7.751937984496123923e-02 7.751937984496123923e-02 7.751937984496123923e-02 7.751937984496123923e-02 7.751937984496123923e-02
8.527131782945736316e-02 8.527131782945736316e-02 8.527131782945736316e-02 8.527131782945736316e-02 8.527131782945736316e-02
9.302325581395348708e-02 9.302325581395348708e-02 9.302325581395348708e-02 8.527131782945736316e-02 9.302325581395348708e-02
1.007751937984496110e-01 1.007751937984496110e-01 1.007751937984496110e-01 1.007751937984496110e-01 9.302325581395348708e-02
1.085271317829457349e-01 1.085271317829457349e-01 1.085271317829457349e-01 1.085271317829457349e-01 1.085271317829457349e-01
1.162790697674418589e-01 1.162790697674418589e-01 1.162790697674418589e-01 1.240310077519379828e-01 1.240310077519379828e-01
1.317829457364341206e-01 1.317829457364341206e-01 1.317829457364341206e-01 1.317829457364341206e-01 1.317829457364341206e-01
1.395348837209302306e-01 1.395348837209302306e-01 1.395348837209302306e-01 1.395348837209302306e-01 1.395348837209302306e-01
1.550387596899224785e-01 1.550387596899224785e-01 1.550387596899224785e-01 1.472868217054263684e-01 1.472868217054263684e-01
1.627906976744186163e-01 1.627906976744186163e-01 1.550387596899224785e-01 1.550387596899224785e-01 1.627906976744186163e-01
1.782945736434108641e-01 1.860465116279069742e-01 1.860465116279069742e-01 1.705426356589147263e-01 1.782945736434108641e-01
1.860465116279069742e-01 1.860465116279069742e-01 2.015503875968992220e-01 1.860465116279069742e-01 1.860465116279069742e-01
2.093023255813953598e-01 2.015503875968992220e-01 2.015503875968992220e-01 2.015503875968992220e-01 2.015503875968992220e-01
2.170542635658914699e-01 2.093023255813953598e-01 2.170542635658914699e-01 2.170542635658914699e-01 2.170542635658914699e-01
2.441860465116278966e-01 2.403100775193798555e-01 2.403100775193798555e-01 2.480620155038759655e-01 2.325581395348837177e-01
2.635658914728682412e-01 2.558139534883721034e-01 2.635658914728682412e-01 2.635658914728682412e-01 2.635658914728682412e-01
2.945736434108527368e-01 2.713178294573643234e-01 2.945736434108527368e-01 3.023255813953488191e-01 2.790697674418604612e-01
3.100775193798449569e-01 3.100775193798449569e-01 3.178294573643410947e-01 3.100775193798449569e-01 3.178294573643410947e-01
3.333333333333333148e-01 3.410852713178294526e-01 3.410852713178294526e-01 3.410852713178294526e-01 3.449612403100775215e-01
3.565891472868217282e-01 3.643410852713178105e-01 3.643410852713178105e-01 3.565891472868217282e-01 3.643410852713178105e-01
3.875968992248062239e-01 3.720930232558139483e-01 3.914728682170542928e-01 3.643410852713178105e-01 3.720930232558139483e-01
4.186046511627907196e-01 3.992248062015503751e-01 4.186046511627907196e-01 4.147286821705426507e-01 4.186046511627907196e-01
4.418604651162790775e-01 4.418604651162790775e-01 4.418604651162790775e-01 4.186046511627907196e-01 4.418604651162790775e-01
4.496124031007752153e-01 4.651162790697674354e-01 4.496124031007752153e-01 4.806201550387597110e-01 4.651162790697674354e-01
4.883720930232557933e-01 4.689922480620155043e-01 4.883720930232557933e-01 4.728682170542635732e-01 4.922480620155038622e-01
5.038759689922480689e-01 4.961240310077519311e-01 5.116279069767442067e-01 4.883720930232557933e-01 5.038759689922480689e-01
5.193798449612403445e-01 5.193798449612403445e-01 5.310077519379845512e-01 5.116279069767442067e-01 5.232558139534884134e-01
5.348837209302325091e-01 5.581395348837209225e-01 5.271317829457364823e-01 5.348837209302325091e-01 5.581395348837209225e-01
5.581395348837209225e-01 5.697674418604651292e-01 5.542635658914728536e-01 5.581395348837209225e-01 5.736434108527131981e-01
5.658914728682170603e-01 5.658914728682170603e-01 5.736434108527131981e-01 5.736434108527131981e-01 5.891472868217054737e-01
5.968992248062015005e-01 6.085271317829457072e-01 5.968992248062015005e-01 5.736434108527131981e-01 5.930232558139534316e-01
6.124031007751937761e-01 6.124031007751937761e-01 6.162790697674418450e-01 6.046511627906976383e-01 5.968992248062015005e-01
6.124031007751937761e-01 6.279069767441860517e-01 6.279069767441860517e-01 6.124031007751937761e-01 6.124031007751937761e-01
